scrapping_date,one_reviews_text,review_date,review_rating,size,review_title
2022-05-21 21:23:40.305099,"
Es importantísimo…. Super como y necesario…. Estoy muy contento con este producto… lo recomiendo 😊
","Reviewed in Spain on May 16, 2021",5,Style: Elite 2 Strap,"
Muy útil !!!
"
2022-05-21 21:23:40.335082,"
Après moins d'un an d'utilisation non intensive, un bras s'est brisé et l'autre s'est cassé. Il n'a pas été soumis à des contraintes particulières. Il n'est pas tombé ou n'a pas été fortement plié, mais il a été rangé à sa taille minimale. Le confort est bon, mais je le trouve trop cher pour une durée de vie d'un an seulement. Désolé pour le mauvais français, je suis allemand.
","Reviewed in France on April 19, 2022",2,Style: Elite 2 Strap,"
Beaucoup plus confortable que le serre-tête fourni, mais se casse sans contrainte particulière.
"
2022-05-21 21:23:40.367362,"
its broken 3 days after getting for christmas not happy im doing a rma
","Reviewed in Australia on December 27, 2020",3,Style: Elite 2 Strap,"
its good but its broken 3 days after christmas
"
2022-05-21 21:23:40.395878,"
Hold the headset comfortabliy so worth the investment
","Reviewed in Australia on December 20, 2020",5,Style: Elite 2 Strap,"
Easy to fit and use
"
2022-05-21 21:23:40.424383,"
All fit in very well. I recommend.
","Reviewed in Australia on May 9, 2021",5,Style: Carrying Case,"
Very good case for Oculus Quest 2
"
2022-05-21 21:23:40.454389,"
Soulage vraiment la tête les appui sont bon. Le réglage fait pensé au playstation vr pour les connaisseurs.Le casque devrais être vendu avec tellement il améliore l'expérience
","Reviewed in France on April 24, 2021",5,Style: Elite 2 Strap,"
Un must
"
2022-05-21 21:23:40.484953,"
Très bon produit, un peu chère par rapport à la concurrence, mais c'est le prix pour un produit ""Officiel""Tous mes accessoires rentrent dedans sans trop de difficultés si on s'y prend bien.Bonne finition, belle aspect.
","Reviewed in France on March 4, 2021",5,Style: Carrying Case,"
Très bon produit
"
2022-05-21 21:23:40.513490,"
Works as indented. It can hurt my head if i have it in a certain place for to long
","Reviewed in Australia on March 14, 2021",4,Style: Elite 2 Strap,"
Ye works
"
2022-05-21 21:23:50.778538,"
Received ahead of predicted date. Great quality, no complaints.
","Reviewed in Australia on February 2, 2021",5,Style: Carrying Case,"
Worth the money
"
2022-05-21 21:23:50.807156,"
Great product while not cracked then is useless lasted 3 months.
","Reviewed in Australia on March 16, 2021",1,Style: Elite 2 Strap,"
Cracked after very short time.
"
2022-05-21 21:23:50.839784,"
Great product and service. fast delivery
","Reviewed in Australia on February 16, 2022",5,Style: Headset Cable,"
works as described
"
2022-05-21 21:23:50.869658,"
vraiment pratique pour tout ranger en gardant son casque accessible.un peu juste pour y inclure aussi le cable oculus link mais ça on y arrive. Je l'utilise avec des renfort avant et arrière de VR cover sans problème.un bon produit. reste le prix qui est un peu élevé.
","Reviewed in France on April 3, 2021",4,Style: Carrying Case,"
indispensable et bien pensée
"
2022-05-21 21:23:50.897227,"
Definitely adds to comfort level whilst in VR
","Reviewed in Australia on December 16, 2020",5,Style: Elite 2 Strap,"
Enhanced comfort
"
2022-05-21 21:23:50.925365,"
Prodotto perfetto ed elegante
","Reviewed in Italy on May 21, 2021",5,Style: Carrying Case,"
Perfetta ed elegante
"
2022-05-21 21:23:50.956679,"
Un produit propre visuellement et parfaitement étudier à l'oculus quest 2, il y a même de la place pour le mettre avec sa sangle élite et aussi le câble de chargement.
","Reviewed in France on April 29, 2021",5,Style: Carrying Case,"
Propre
"
2022-05-21 21:23:50.984675,"
So much better than the default one you get with the headset
","Reviewed in Australia on December 5, 2020",5,Style: Elite 2 Strap,"
Great upgrade
"
2022-05-21 21:23:51.014014,"
Muy buen accesorio para almacenar las gafas
","Reviewed in Spain on March 7, 2021",5,Style: Carrying Case,"
Estuche portátil y ligera para Quest 2
"
2022-05-21 21:23:51.043586,"
Cette sangle est très mal conçue, je regrette cet achat que je trouve très cher pour ce que c'est. Elle est fragile et crée un point de compression à l'arrière du crâne qui devient très rapidement insoutenable et m'oblige à bouger sans arrêt le casque. J'hésite même à remettre la sangle d'origine.
","Reviewed in France on June 10, 2021",1,Style: Elite 2 Strap,"
A éviter !
"
2022-05-21 21:24:01.328557,"
Acheter plutôt un cable a 30 balle plutôt car c'est de l'usb c a l'usb c et si vous avez que des port USB Avous êtez baiser.99 euros et pas foutu de faire ce que le RIFT 1 fesait déjà.Plus jamais je n'achète d'oculus le prochain casque sera sûrement le casque de valve.
","Reviewed in France on December 16, 2021",1,Style: Headset Cable,"
usb c to usb c
"
2022-05-21 21:24:01.356964,"
Band lasted 3 months before cracking in half.
","Reviewed in Australia on February 27, 2021",1,Style: Elite 2 Strap,"
Faulty
"
2022-05-21 21:24:01.385757,"
Love it, very handy and the unit fits like a glove.
","Reviewed in Australia on December 16, 2020",5,Style: Carrying Case,"
Get the original!
"
2022-05-21 21:24:01.415164,"
Chafisima, se rompió a los 2 meses, como tramito un cambio?
","Reviewed in Mexico on April 9, 2021",1,Style: Elite 2 Strap,"
No recomendable
"
2022-05-21 21:24:01.444124,"
Es muy practico y seguro para guardar y transportar tu Oculus Quest 2
","Reviewed in Mexico on December 3, 2020",5,Style: Carrying Case,"
Muy Practico
"
2022-05-21 21:24:01.471806,"
great addition to the Oculus
","Reviewed in Australia on February 16, 2022",5,Style: Fit Pack,"
great product
"
2022-05-21 21:24:01.500399,"
Just thought it was well made and does a good job
","Reviewed in Australia on August 19, 2021",5,Style: Elite 2 Strap,"
Very good product we’ll made
"
2022-05-21 21:24:01.531422,"
Very comfortable, easy to adjust.
","Reviewed in Australia on February 2, 2022",5,Style: Elite Strap with Battery,"
Great!
"
2022-05-21 21:24:01.561898,"
Great product for entertainment
","Reviewed in Australia on November 15, 2021",5,Style: Headset Cable,"
Oculus link
"
2022-05-21 21:24:01.591111,"
Ottimo prodotto, consegna veloce tutto ok!
","Reviewed in Italy on October 19, 2020",5,Style: Elite 2 Strap,"
Ottimo prodotto, consegna strepitosa!
"
2022-05-21 21:24:11.940063,"
now i can enjoy erp with disconnecting
","Reviewed in Singapore on April 24, 2022",5,Style: Headset Cable,"
nice
"
2022-05-21 21:24:11.970774,"
All good fits properly
","Reviewed in Australia on January 13, 2021",5,Style: Carrying Case,"
All good
"
2022-05-21 21:24:11.999605,"
Work better than advertised..
","Reviewed in Australia on November 30, 2020",5,Style: Headset Cable,"
Ultimate connection
"
2022-05-21 21:24:12.028712,"
Really sleek and cool, this is a great case!
","Reviewed in Australia on January 9, 2021",5,Style: Carrying Case,"
Great case!!
"
2022-05-21 21:24:12.057677,"
Il est très difficile de ranger les manettes, la place qui leurs est réservé semble ne pas convenir, elle rentres, mais c'est pas optimal, ou alors je n,ai pas compris le principe
","Reviewed in France on October 14, 2020",3,Style: Carrying Case,"
Emplacement des Manettes
"
2022-05-21 21:24:12.087157,"
j ai acheter la sangle de tete de la même marque ( kiwi) resultat je ne peux ranger mon casque car sa ne ferme plus ! quand meme incroyable que un equipement de la meme marque rende cette house inutilisable !
","Reviewed in France on January 30, 2022",1,Style: Carrying Case,"
impossible de ranger votre casque si vous avez  achetez la sangle de tete KIWI
"
2022-05-21 21:24:12.116297,"
Broken within one month. Don’t buy this if you play beat saber!
","Reviewed in Australia on December 3, 2020",1,Style: Elite 2 Strap,"
Broken within a month
"
2022-05-21 21:24:12.145347,"
Système bien mais pour qu'il tienne il faut serrer, et ça fait super mal derrière le crâne.
","Reviewed in France on November 18, 2021",4,Style: Elite 2 Strap,"
Fait mal au crâne
"
2022-05-21 21:24:12.174155,"
Cable qui fonctionne bien, j'ai eu 1,6Gbps sur le test mais bon apparament le logiciel déconne avec les dernieres updatesMais beaucoup trop cher pour ce que s'est, un meme cable qui coute 30€/40€ avec 8m de longueur fait le meme travail et est tout aussi résistant
","Reviewed in France on April 17, 2021",3,Style: Headset Cable,"
Cable qui fait son travail
"
2022-05-21 21:24:12.203422,"
Tres basique mais fait le taff de rangement, pour la protection je suis moins sûr
","Reviewed in France on December 30, 2021",3,Style: Carrying Case,"
Basique
"
2022-05-21 21:24:22.499330,"
Very happy a lot more comfortable now
","Reviewed in Australia on June 5, 2021",5,Style: Elite 2 Strap,"
Elite strap
"
2022-05-21 21:24:22.532351,"
Must have for quest 2
","Reviewed in Australia on December 8, 2020",5,Style: Elite 2 Strap,"
Highly recommend
"
2022-05-21 21:24:22.561272,"
It’s case for the oculus quest 2
","Reviewed in Australia on January 2, 2021",5,Style: Carrying Case,"
It’s a case
"
2022-05-21 21:24:22.590683,"
Augmente le confort au niveau du maintientJe ne pouvais faire de trop grosse session de jeu car la sangle de base du casque fait que l'on sens plus le poids ..Au final cette nouvelle sangle régule bien le poids du casque sur la tête .Attention cependant certaines parties du plastique donne une impression de fragilité
","Reviewed in France on July 21, 2021",5,Style: Elite 2 Strap,"
Facilité d'utilisation
"
2022-05-21 21:24:22.619081,"
Je sais comment l'installer après avoir regardé youtube, c'est très stable
","Reviewed in France on January 3, 2022",5,Style: Elite 2 Strap,"
Bien pour vrquest 2
"
2022-05-21 21:24:22.648139,"
Must have with FS 2020 and X-Plane
","Reviewed in Australia on May 3, 2021",5,Style: Headset Cable,"
Blow your mind
"
2022-05-21 21:24:22.679997,"
大きすぎでしょこれ。純正以外で色々出てるので、そっち買うのがおすすめ。1ではGREAT BLESSってとこの買って非常に具合が良かったんだよなあ。誰か試してレビューしてくれ。ともあれ、買って使いだせばわかるんだけど、ケース自体は絶対必要だと思う。持ち歩かないにしても、コントローラーやらパーツが多いのでそこら辺に放り出しておく訳にはいかんのです。ただし純正はでかすぎ。メリットは間違いなくちゃんと収納できる保証があるってことくらい。社外品でも収納に問題があるケースはそうそう無いと思うので、まあ…。
","Reviewed in Japan on November 16, 2020",2,Style: Carrying Case,"
デカ過ぎィ！
"
2022-05-21 21:24:22.709498,"
Un must have. La sangle par défaut est vraiment naze quand on a essayé l’élite
","Reviewed in France on March 18, 2022",5,Style: Elite Strap with Battery,"
Must have
"
2022-05-21 21:24:22.740778,"
Très pratique pour l'oculus ! Très résistant !
","Reviewed in France on February 8, 2022",5,Style: Carrying Case,"
Nécessaire
"
2022-05-21 21:24:22.770815,"
Exelente y resistente
","Reviewed in Mexico on January 30, 2021",5,Style: Elite 2 Strap,"
Muy cómodo
"
2022-05-21 21:24:33.149705,"
J’ai reçu ce produit cassé dans la boîte avec du scotch pour le « réparer » !? C’est quoi ce foutage de gueule ?!
","Reviewed in France on June 26, 2021",1,Style: Elite 2 Strap,"
Reçu cassé !
"
2022-05-21 21:24:33.180749,"
It fits well Highly recommended
","Reviewed in Australia on May 2, 2021",4,Style: Elite 2 Strap,"
👍
"
2022-05-21 21:24:33.209807,"
Perfecto!
","Reviewed in Spain on March 5, 2021",5,Style: Headset Cable,"
Cable 5m oculus link
"
2022-05-21 21:24:33.239357,"
Must have item for the quest 2
","Reviewed in Australia on January 10, 2021",5,Style: Elite 2 Strap,"
Highly recommend
"
2022-05-21 21:24:33.271337,"
光ファイバーのアクティブケーブルなので1万円と高価ですが、軽くて柔らかく、Oculus側がL字になっているので使い勝手が良いです。Oculusに留めるマジックテープが収納時はそのままケーブルを止めるバンドとして使えるので、良く考えられています。昔は仕様が違ったみたいですので、ある意味改良された部分だと思います。購入前は2mのUSB3.0ケーブルを仮に使っていましたが、それに比べてラグが出たり画質が落ちるという事も体感的に無いので、ちゃんとUSB3.0の速度は出ていると思われます。中身は光ファイバーとの事なので、踏んで折ったりしないよう気を付けて使いたいと思います。その点と、やはり価格がネックなので、星4としました。
","Reviewed in Japan on November 21, 2020",4,Style: Headset Cable,"
軽くて柔らかい高性能ケーブルだけど、取り扱い注意
"
2022-05-21 21:24:33.302897,"
Muito bom qualidade
","Reviewed in Spain on April 22, 2022",5,Style: Carrying Case,"
Bem rápido encomenda
"
2022-05-21 21:24:33.334834,"
DE BONNE QUALITE . R.A.S.
","Reviewed in France on March 26, 2022",3,Style: Headset Cable,"
Cable Oculus Link pour casque VR Quest 2 et Quest – 5M –
"
2022-05-21 21:24:33.363884,"
grazie
","Reviewed in Italy on December 24, 2020",5,Style: Carrying Case,"
ottimo prodotto
"
2022-05-21 21:24:33.392850,"
Ease of ordering
","Reviewed in Australia on March 31, 2021",5,Style: Headset Cable,"
Perfect
"
2022-05-21 21:24:33.422663,"
Good quality
","Reviewed in Australia on December 19, 2020",5,Style: Carrying Case,"
Meet my expectations
"
2022-05-21 21:24:43.713144,"
Le casque est une merveille, tant qu'à cette coque... Presque 50 euros pour un truc en carton comprimé, ça frise l'escroquerie...
","Reviewed in France on December 28, 2020",2,Style: Carrying Case,"
Il y a de l'abus
"
2022-05-21 21:24:43.742655,"
Very uncomfortable!
","Reviewed in Australia on November 19, 2020",1,Style: Elite 2 Strap,"
Waste of my money
"
2022-05-21 21:24:43.775121,"
Love it makes using the device so much easier and comfortable
","Reviewed in Australia on January 5, 2021",5,Style: Elite 2 Strap,"
Get one with your quest
"
2022-05-21 21:24:43.804775,"
Pratique, mais ne vos en aucuns cas le prix ! C'est Vairitablemebt abusif pour un simple bout de plastique qui s'emboite.
","Reviewed in France on January 14, 2021",3,Style: Elite 2 Strap,"
Pratique mais Hors de prix
"
