scrapping_date,one_reviews_text,review_date,one_review_stars,Rating
2022-05-18 18:19:45.287079,Having so much fun with this VR headset. TIP ask a friend for a referal code before activating as there are offers ranging from $25 to $100 game store credits depending on the promotions,2022-05-18 18:19:45.287079,5,5
2022-05-18 18:19:45.317074,"Its pretty cool headset I like no wires. I haven't tried the headset with a pc yet,but maybe in the future. I like how interactive the headset is...mind you my last oculus was a gear vr.",2022-05-18 18:19:45.317074,5,5
2022-05-18 18:19:45.347069,Love it good graphics dosent lag. But the battery life is only about 2 hours so make sure to either buy a battery charger that u can strap on to the head peice or a longer charging cord.,2022-05-18 18:19:45.347069,4,4
2022-05-18 18:19:45.392061,Bought this for my wifes girlfriend and now I am so jealous. I was never really interested in these until she actually showed me what they can do and the games and all. Now I want one...,2022-05-18 18:19:45.392061,5,5
2022-05-18 18:19:45.452052,I am very happy with my oculus I have been to more places than I could have imagined have not played games yet but I’m sure it will be a lot of fun but I’m going to travel more thank you,2022-05-18 18:19:45.452052,5,5
2022-05-18 18:19:45.497042,"awesome graphics with a lot of storage for the games that we use.
OnTrac lost our original order and they still haven't found it, but other than that it's a very nice compared to rift s.",2022-05-18 18:19:45.497042,5,5
2022-05-18 18:19:45.527040,"I love my Quest. The quality is unbelievable, and the option to either use it standalone, or link up with a computer makes it the obvious choice for VR consumers both casual and serious.",2022-05-18 18:19:45.527040,5,5
2022-05-18 18:19:45.557033,"pretty fun to play with, I mean it’s VR. The only thing is to play games on it you need to buy them and they cost around 14.99-29.99. I mean it was $400 Can I get like one game for free?",2022-05-18 18:19:45.557033,3,3
2022-05-18 18:19:45.677011,This is a great product...I loved them but the person I bought them for got motion sickness when wearing them.  This should tell you how realistic things are when you put the goggles on.,2022-05-18 18:19:45.677011,5,5
2022-05-18 18:19:45.707005,"I love this product! I had the original oculus & decided to upgrade. This model is amazing, definitely worth the upgrade. The graphics, comfort, weight of the headset are so much better.",2022-05-18 18:19:45.707005,5,5
2022-05-18 18:19:45.737034,The head strap is uncomfortable and you have adjust it every time you share it. I bought the elite head strap and that is easy to adjust and comfortable too. It should just come with it.,2022-05-18 18:19:45.737034,4,4
2022-05-18 18:19:45.766993,My son just got this last night and he loves it. So easy to set up and he can play on line with friends as well. Will be very entertaining being home this winter with Covid restrictions!,2022-05-18 18:19:45.766993,5,5
2022-05-18 18:19:45.781991,"My first VR headset and definitely not disappointed!

I love the guardian boundary playzone that you can set up for your own safety.

Guaranteed hours upon hours of time spent in VR land",2022-05-18 18:19:45.781991,5,5
2022-05-18 18:19:45.824306,The family really enjoys the Oculus. Easy(ish) for our 6 year old to use. Casting it up to our TV is a great help for navigation purposes for younger kids.  It is also very entertaining.,2022-05-18 18:19:45.824306,5,5
2022-05-18 18:19:45.861208,bought this for grandson for christmas. He loves it and his mom said she would go to wake him up for school and he has covers over his head with the Oculus on and his arm has the remote.,2022-05-18 18:19:45.861208,5,5
2022-05-18 18:19:45.901156,The science for VR has certainly come a long way.  Very playable.  I can wait to see it 10 or even 5 years from now.   It will be hard to tell the difference between real and generated!,2022-05-18 18:19:45.901156,5,5
2022-05-18 18:19:45.954826,"Husband is happy. Great gameplay and visual quality is much better than other VR products I've experienced. I like that it's stand alone and wireless, we can play anywhere in the house.",2022-05-18 18:19:45.954826,5,5
2022-05-18 18:19:46.015663,Hands down one of the best Virtual Reality headsets there is. I’ve heard that having to have a Facebook account is annoying to some but it isn’t that big of a deal to me. Great quality.,2022-05-18 18:19:46.015663,5,5
2022-05-18 18:19:46.149322,All good but the only bad thing was the person who delivered the package who threw the package did not leave it at the door lousy bad service they should be more careful with the things,2022-05-18 18:19:46.149322,5,5
2022-05-18 18:19:46.180230,With it being a total VR. Package that can be used out of the box. The graphics are not  the greatest. Way more limited free games than you think. Games can range from 4.99 up to 59.99.,2022-05-18 18:19:46.180230,4,4
2022-05-18 18:19:46.211140,"As a Oculus Rift S owner this was an easy purchase and transition.
No longer tethered to a computer, free to wonder the world on foot.

Great games, fun to play, easy to use.
Great buy!",2022-05-18 18:19:46.211140,5,5
2022-05-18 18:19:46.245049,"Compared to the oculus rift s, better system, better value. I bought the 256gb but will primarily use oculus on my PC so the 64 would have been fine. Very happy with the quest 2 so far.",2022-05-18 18:19:46.245049,5,5
2022-05-18 18:19:46.273972,Best purchase I’ve made in a long time.  The headset strap that comes with it is super uncomfortable…I paid a little more and got the elite strap with extended batter - HUGE difference!,2022-05-18 18:19:46.273972,5,5
2022-05-18 18:19:46.302894,The Oculus Quest 2 is a great game system to have around when your couped up in your house. It's a great way to get exercise and work on hand-eye coordination. Definitely worth getting.,2022-05-18 18:19:46.302894,5,5
2022-05-18 18:19:46.328825,This is my first experience with any type of VR. I am very impressed with this device and it is a great value for what you get. The thing I hate most is that it's connected to Facebook.,2022-05-18 18:19:46.328825,4,4
2022-05-18 18:19:46.356750,Powerful! Worth the money! I bought this for my son for Christmas and he loves it.  He had the first edition and he said this one was more comfortable. “Way cooler” was his exact words.,2022-05-18 18:19:46.356750,5,5
2022-05-18 18:19:46.385674,"More fun than I could ever have imagined. Games are reasonably priced and the graphics are amazing, I’m so glad we purchased it. Good exercise and so much fun we purchased a second one.",2022-05-18 18:19:46.385674,5,5
2022-05-18 18:19:46.438532,Love this. I'm not a big gamer and this is easy to use. I bought it for myself and now my husband is always using it. The effects of vr are amazing and it is completely self contained.,2022-05-18 18:19:46.438532,5,5
2022-05-18 18:19:46.643407,"Very happy with this purchase!  I thought I'd be the most interested, but haven't been able to play as much as I thought because my 15 and 6 year old daughters can't get enough either.",2022-05-18 18:19:46.643407,5,5
2022-05-18 18:19:46.670363,Love this. I'm not a big gamer and this is easy to use. I bought it for myself and now my husband is always using it. The effects of vr are amazing and it is completely self contained.,2022-05-18 18:19:46.670363,5,5
2022-05-18 18:19:46.697292,I love the design and I think functionally it does the job. However just like what most says the fitting sucks and I need to get separate straps and fit pack...thinking of returning it,2022-05-18 18:19:46.697292,3,3
2022-05-18 18:19:46.724191,This system is tons of fun. My kiddos love it! You really get immersed into the graphics and sound. I’ve learned to connect it to the internet so they can play with other Oculus users.,2022-05-18 18:19:46.724191,5,5
2022-05-18 18:19:46.754111,"Awesome tech in a small affordable package.

If you want to try VR, this is the way to do it. The apps and games are limited with its young age buy I anticipate a boom in new software.",2022-05-18 18:19:46.754111,5,5
2022-05-18 18:19:46.787023,"Exchange for Oculus 1, which the battery had stopped charging. So far, so good on Oculus 2. t this for my son for his birthday. He likes it just fine. Get the extended warranty though.",2022-05-18 18:19:46.787023,5,5
2022-05-18 18:19:46.817955,"I love VR. from htc vive, valve index, quest 1, 2. Id seriously buy the quest 2 over a ps5 or any next gen console. VR is a special tech that makes playing on a flat screen old school!",2022-05-18 18:19:46.817955,5,5
2022-05-18 18:19:46.848857,"My son has an Occulus quest and wanted the 2 for a game only available on the Quest 2 platform 
He absolutely loves it! FYI with the quest 2 you have to have a Facebook account to play",2022-05-18 18:19:46.848857,5,5
2022-05-18 18:19:46.880806,"Pretty awesome. I wasn’t sure about picking this up but with COVID and stuck in the house last year, it was a lot of fun to throw on and play some games and actually get some exercise.",2022-05-18 18:19:46.880806,5,5
2022-05-18 18:19:46.924656,"This is well packed and a major upgrade over the original Quest. The price point makes it a justifiable purchase for the ones already in VR, also, for the ones planning to get into VR.",2022-05-18 18:19:46.924656,5,5
2022-05-18 18:19:47.075252,"Having bought a 'slip your phone in this case' VR headset last year and finding that quite disappointing, I was amazed at the advancement in technology with the Q2.  Worth every penny!",2022-05-18 18:19:47.075252,5,5
