Game_Id,Game_Name,Game_price,Game_description,Game_Modes,Game_PlayerModes,Game_Tracking,Game_Controllers,Game_Platforms,Category,Game_Genres,Game_Languages,Game_Version,Game_Developer,Game_Publisher,Game_Website,Game_ReleaseDate,Game_Policy,Game_RecommrndedCPU,Game_RecommrndedGraphics
1769193356487183,Star Wars: Droid Repair Bay,Get,"In Star Wars: Droid Repair Bay, Poe Dameron's sidekick needs your help. Repair BB-8 and his astromech droid friends, each with their own unique personalities, so they can roll back into the fight against the First Order. Aboard General Leia’s ship in the depths of space, you’ll need to work quickly before battle breaks loose just outside the droid repair bay.

Star Wars: Droid Repair Bay, created by ILMxLAB, is the official virtual reality story connected to Star Wars: The Last Jedi.",Single User,,,"Oculus Go Controller, Touchpad","Gear VR, Go",Entertainment,"Adventure, Casual, Narrative, Simulation",English,1.0.1,ILMxLAB,"Disney Electronic Content, Inc.",https://www.facebook.com/ILMxLAB/,"December 6, 2017",Privacy Policy,,
1506375586042095,The Turning Forest,Get,"An interactive fairytale for all ages with spatial sound. In a magical forest, a young child stares into the eyes of a fantastical creature and together they embark on an unforgettable journey.
The Turning Forest VR experience was created by VRTOV and BBC Research & Development. The sound was adapted from an original soundtrack commissioned for “S3A: Future Spatial Audio for an Immersive Listener Experience at Home”, funded by the EPSRC.

By downloading and using The Turning Forest, you agree to the BBC’s Terms of Use. The terms of the Oculus Store and of the manufacturer and/or supplier of any device you use for The Turning Forest apply, but please read the ‘Play it safe’ section of the Terms of Use. The Turning Forest is copyright 2016 � BBC and/or its licensors. All rights reserved. The app is published by BBC Media Applications Technologies Ltd which is a wholly owned subsidiary of the BBC. Full details are available at: http://data.companieshouse.gov.uk/doc/company/07100235",Single User,,,Touchpad,"Gear VR, Go",Entertainment,Narrative,English,1.03,BBC Media Applications Technologies Ltd,BBC Media Applications Technologies Ltd,http://www.bbc.co.uk/,"May 25, 2017",Privacy Policy,,
839109046206257,Nomades TV +/- 5 meters interactive VR,Get,"Joe BUNNI invites you to join him diving in the most beautiful underwater landscapes. He will tell you all about the sensation of diving in 3D and how it feels like flying! You will dive in coral reefs, among sharks and under the ice of the North Pole. This fascinating universe is fragile and Joe will explain how it is being polluted.

This video requires 1.8 GB of free space. Internet connection needs to be active before launching the app.",Single User,,,Touchpad,"Gear VR, Go",Entertainment,"Educational, Exploration, Movie, Narrative, Travel",English,1.0.2,NomadesTV,ARTE/Nomades TV,http://www.arte.tv/5meters,"January 28, 2016",Privacy Policy,,
1016573058409292,Introduction to Virtual Reality,Get,"Discover a universe of possibilities and explore the world like never before. The new Introduction to Virtual Reality takes you to faraway lands, puts you in the center of a Cirque du Soleil performance and brings you face to face with a giant from a bygone era. 
Created by Felix & Paul Studios.",Single User,,,"Touchpad, Oculus Go Controller","Gear VR, Go",Entertainment,"Exploration, Movie, Narrative",English,1.01.0,Felix & Paul Studios,Felix & Paul Studios,https://www.felixandpaul.com/,"February 15, 2019",Privacy Policy,,
1329467047134070,Ghosts In The Toybox,¥390,"HELP!!! Professor Milestone’s latest experiment has gone disastrously wrong.

He’s accidentally trapped a fright of playful poltergeists inside toys which are scattered around his home.

You need to destroy the toys to free the spirits from their patchwork prisons! 
Make your way through the house and clean up all his mess.",Single User,,,"Oculus Go Controller, Touchpad","Gear VR, Go",Games,"Action, Adventure, Arcade, Casual, Shooter",English,1.0.1,Viewpoint Games Ltd,Viewpoint Games Ltd,http://www.viewpointgames.co.uk/,"June 21, 2017",Privacy Policy,,
442303342561096,ShapeSpaceVR - Zen Parade,¥290,"Zen Parade is a surreal journey through a 360° 3D animated world of living sculptures - A five minute psychedelic abstract art experience that can be enjoyed anytime to relax and rejuvenate. 

Engage the imagination, find inspiration, experience wonder, and enhance well being through the art and science of presence.

Created by Academy Award winning visual effects pioneer, Kevin Mack, Shape Space VR is dedicated to depicting and inspiring the transcendent visionary experience. 

Tap to pause Zen Parade. While paused, double tap to take a snapshot. Snapshots are saved to your photos for sharing. In addition to Zen Parade, the app comes with a gallery of 3D 360° still art works.

Meditative - Invigorating - Entertaining - Universal - Bliss On Demand

Please send questions, comments and feedback to shapespacevr@gmail.com",Single User,,,"Touchpad, Oculus Go Controller","Gear VR, Go",Apps,"360 Experience (non-game), Art/Creativity, Relaxation/Meditation",English,1.2.41,Shape Space VR,Mack Art Productions Inc.,http://www.ShapeSpaceVR.com/,"April 13, 2016",Privacy Policy,,
1692021557498395,Wonderglade,Get,"Wonderglade taps into the Go controller to add some hilariously entertaining moments for you and those witnessing as you putt, tilt, spray, spin and laugh your way through all the carnival-themed classic games. Once inside the ever-growing Wonderglade theme-park, you can play six mini-games, enjoy a pass and play mode and earn tickets to redeem at the Wonder Wheel.",Single User,,,Oculus Go Controller,"Gear VR, Go",Games,"Casual, Simulation","English, English (UK), English (US), Chinese (Hong Kong), Chinese (Taiwan), French (Canada), French (France), German, Hindi, Italian, Japanese, Korean, Russian, Spanish (Argentina), Spanish (Chile), Spanish (Colombia), Spanish (Mexico), Spanish (Peru), Spanish (Puerto Rico), Spanish (Spain), Spanish (Venezuela)",1.7.30433,Resolution Games,Resolution Games,http://www.resolutiongames.com/wonderglade,"December 8, 2017",Privacy Policy,,
1458184060862256,B-Team,¥790,"The alien invasion is underway!  The best and the brightest met the enemy head on, and got their butts kicked for the trouble.  Now it is up to you and the members of the B-Team!

Dodge to the left.  Dodge to the right.  Dodge to the left. No, that’s your right.  Speed down the path while dodging obstacles and overcoming deadly enemy traps!

These aliens are carrying heavy firepower.  Use the Team’s special weapons to fight through wave after wave of determined enemies.  

We are facing an enemy that is truly mentally gifted.  Their puzzles and defenses are like nothing you have seen on this planet, unless you have.  Put your mind to the test with quick draw challenges!

Time to prove you have what it takes to be the the last, 2nd best hope for the planet.",Single User,,,Oculus Go Controller,"Gear VR, Go",Games,"Action, Adventure, Arcade",English,21.11.11.358075,"Twisted Pixel Games, LLC",Oculus Studios,http://twistedpixelgames.com/,"April 21, 2018",Privacy Policy,,
1192938717388849,InCell,Get,InCell is an action/racing VR game with a bit of strategy and science thrown into the mix. You'll take an exciting journey inside the highly unusual micro world of human cell and stop the virus advance. ,Single User,,,"Gamepad, Touchpad","Gear VR, Go",Games,"Arcade, Educational, Racing",English,0.17.3,Luden.io,Nival,https://luden.io/incell/,"December 3, 2015",Privacy Policy,,
1784608534936050,Dead Body Falls,Get,"From the creators of Angest, the story-driven VR Game.

Dead Body Falls
A disturbing event in a hotel, viewed by multiple perspectives. When no one is lying, what is the truth?

Play through the perspective of a guest, a night-watcher and a stranger, and try to understand what is happening in this strange hotel. As you progress across the halls and corridors, you will find signs that will help you create your own understanding of what happened.

- MULTIPLE PERSPECTIVES - Strong storytelling experience lived from multiple views, each one retelling their own understanding of the same night
- ENVIRONMENTAL STORYTELLING - Walk across an architectural hotel beautifully crafted and unravel the secrets that lie in it
- IMMERSIVE EXPLORATION - Atmospheric scenes that will guide you through the event and help you cross the veil of truth

Dead Body Falls is a story-driven game that will keep you wondering: what actually happened that night in the hotel?",Single User,,,"Touchpad, Oculus Go Controller","Gear VR, Go",Games,"Adventure, Horror, Narrative","English, Portuguese (Brazil), Spanish (Mexico)",1.1.1,Black River Studios,Black River Studios,http://www.blackriverstudios.net/,"June 15, 2018",Privacy Policy,,
1001318569947582,Annie Amber,¥790,"Interact and travel through all the solar system experiencing the amazing life of Annie Amber, from her birth until her final days, solving puzzles of increasing complexity while you unlock her memories. Use just your head to move or to solve the puzzles!

From the creator of MIND: Path to Thalamus, the VR, award-winning, indie game of the year. ",Single User,,,Touchpad,"Gear VR, Go",Games,"Adventure, Casual, Exploration, Narrative, Puzzle",English,1.33,Carlos Coronado,Talking About Media,http://pantumacabarcelona.com/portfolio/annie-amber/,"March 30, 2016",Privacy Policy,,
908567785851774,DreamWorks VR,Get,"The DreamWorks VR app is a virtual reality experience that allows users to enjoy and interact with DreamWorks content in virtual reality. The app features DreamWorks Kung Fu Panda 3, Home, Penguin Movie Trailers where users will be able to watch the trailers on the actual movie sets in a fully immersive VR environment.",Single User,Touchpad,"Gear VR, Go",Entertainment,"Casual, Movie, Simulation",English,Ages 13+,1.9,DreamWorks Animation LLC,DreamWorks Animation LLC,http://www.DreamWorksVR.com/,"May 18, 2015",Privacy Policy,Terms of Service,,
1613977911951627,A Night Sky,Get,"Come hang out under the stars this holiday with all of your favorite characters in A Night Sky.

You are invited to relax on the edge of a peaceful vale, beside a crackling campfire, and beneath the open night sky - Connect the constellations to form patterns among the stars. As the different shapes are revealed, strange and wonderful creatures are brought to life. Watch and enjoy as your new discoveries stride, bound or glide around the hillside in an immersive and charming spectacle.

Expand your experience by opening DLC Chests in game to come face to face with a Kraken, Phoenix, Baby Golem and more.",Single User,,,"Oculus Go Controller, Touchpad, Gamepad","Gear VR, Go",Entertainment,"Adventure, Casual, Exploration",English,1.57,Coatsink Software,Oculus Studios,http://coatsink.com/,"April 11, 2017",Privacy Policy,,
1662599157093813,Fail Factory! Demo,Get,"Immerse yourself in a whimsical robot factory while climbing your way up the corporate ladder from lowly intern to esteemed star employee. In a wacky spectacle of increasing chaos, strive to keep up with the escalating comedy of errors as you operate various assembly lines in a myriad of mini-games. Entrenched in a physics-based, no consequences playground, experience three main types of mini-game stations, all with the goal to help the factory build robots on a massive scale. 
 
Working in assembly stations, sorting stations and quality assurance protocol (QAP), where you’ll control unfathomably large robots, you’ll hone your skills in a factory that feels reactive and alive, allowing for a fully immersive experience. Designed with approachability in mind, ridiculous failure is inevitable as you work your way to the top in this vibrant, witty and comedic stress-inducing Fail Factory!.",Single User,,,Oculus Go Controller,"Gear VR, Go",Games,"Arcade, Casual, Puzzle",English (US),1.0,Armature Studio,Oculus,http://www.armature.com/games/failfactory,"December 23, 2017",Privacy Policy,,
